ID;UF;LON;LAT;ANNUAL
5474;PR;-509.490;-237.005;4834
5475;PR;-508.490;-237.005;4833
5476;PR;-507.490;-237.005;4826
5477;PR;-506.490;-237.005;4815
5478;PR;-505.490;-237.005;4760
5479;PR;-504.490;-237.005;4725
5480;PR;-503.490;-237.005;4784
5481;PR;-502.490;-237.005;4821
5482;PR;-501.490;-237.005;4836
5483;PR;-500.490;-237.005;4851
5484;PR;-499.490;-237.005;4838
5485;PR;-498.490;-237.005;4824
5486;PR;-497.490;-237.005;4797
5487;PR;-496.490;-237.005;4785
5488;PR;-495.490;-237.005;4801
5548;PR;-540.490;-236.005;4880
5549;PR;-539.490;-236.005;4898
5550;PR;-538.490;-236.005;4915
5551;PR;-537.490;-236.005;4909
5552;PR;-536.490;-236.005;4905
5553;PR;-535.490;-236.005;4903
5554;PR;-534.490;-236.005;4915
5555;PR;-533.490;-236.005;4913
5556;PR;-532.490;-236.005;4917
5557;PR;-531.490;-236.005;4921
5558;PR;-530.490;-236.005;4921
5559;PR;-529.490;-236.005;4922
5560;PR;-528.490;-236.005;4917
5561;PR;-527.490;-236.005;4915
5562;PR;-526.490;-236.005;4931
5563;PR;-525.490;-236.005;4924
5564;PR;-524.490;-236.005;4913
5565;PR;-523.490;-236.005;4899
5566;PR;-522.490;-236.005;4891
5567;PR;-521.490;-236.005;4880
5568;PR;-520.490;-236.005;4878
5569;PR;-519.490;-236.005;4871
5570;PR;-518.490;-236.005;4862
5571;PR;-517.490;-236.005;4861
5572;PR;-516.490;-236.005;4858
5573;PR;-515.490;-236.005;4844
5574;PR;-514.490;-236.005;4846
5575;PR;-513.490;-236.005;4832
5576;PR;-512.490;-236.005;4831
5577;PR;-511.490;-236.005;4857
5578;PR;-510.490;-236.005;4863
5579;PR;-509.490;-236.005;4875
5580;PR;-508.490;-236.005;4870
5581;PR;-507.490;-236.005;4870
5582;PR;-506.490;-236.005;4865
5583;PR;-505.490;-236.005;4847
5584;PR;-504.490;-236.005;4804
5585;PR;-503.490;-236.005;4829
5586;PR;-502.490;-236.005;4841
5587;PR;-501.490;-236.005;4853
5588;PR;-500.490;-236.005;4861
5589;PR;-499.490;-236.005;4869
5590;PR;-498.490;-236.005;4852
5591;PR;-497.490;-236.005;4828
5592;PR;-496.490;-236.005;4837
5593;PR;-495.490;-236.005;4845
5654;PR;-540.490;-235.005;4880
5655;PR;-539.490;-235.005;4900
5656;PR;-538.490;-235.005;4926
5657;PR;-537.490;-235.005;4933
5658;PR;-536.490;-235.005;4932
5659;PR;-535.490;-235.005;4922
5660;PR;-534.490;-235.005;4906
5661;PR;-533.490;-235.005;4902
5662;PR;-532.490;-235.005;4917
5663;PR;-531.490;-235.005;4941
5664;PR;-530.490;-235.005;4934
5665;PR;-529.490;-235.005;4941
5666;PR;-528.490;-235.005;4933
5667;PR;-527.490;-235.005;4934
5668;PR;-526.490;-235.005;4934
5669;PR;-525.490;-235.005;4929
5670;PR;-524.490;-235.005;4923
5671;PR;-523.490;-235.005;4900
5672;PR;-522.490;-235.005;4892
5673;PR;-521.490;-235.005;4889
5674;PR;-520.490;-235.005;4880
5675;PR;-519.490;-235.005;4870
5676;PR;-518.490;-235.005;4875
5677;PR;-517.490;-235.005;4888
5678;PR;-516.490;-235.005;4892
5679;PR;-515.490;-235.005;4867
5680;PR;-514.490;-235.005;4864
5681;PR;-513.490;-235.005;4833
5682;PR;-512.490;-235.005;4848
5683;PR;-511.490;-235.005;4874
5684;PR;-510.490;-235.005;4874
5685;PR;-509.490;-235.005;4892
5686;PR;-508.490;-235.005;4887
5687;PR;-507.490;-235.005;4886
5688;PR;-506.490;-235.005;4888
5689;PR;-505.490;-235.005;4889
5690;PR;-504.490;-235.005;4870
5691;PR;-503.490;-235.005;4855
5692;PR;-502.490;-235.005;4854
5693;PR;-501.490;-235.005;4864
5694;PR;-500.490;-235.005;4880
5695;PR;-499.490;-235.005;4888
5696;PR;-498.490;-235.005;4871
5697;PR;-497.490;-235.005;4852
5698;PR;-496.490;-235.005;4885
5699;PR;-495.490;-235.005;4887
5761;PR;-539.490;-234.005;4892
5762;PR;-538.490;-234.005;4924
5763;PR;-537.490;-234.005;4940
5764;PR;-536.490;-234.005;4950
5765;PR;-535.490;-234.005;4942
5766;PR;-534.490;-234.005;4917
5767;PR;-533.490;-234.005;4928
5768;PR;-532.490;-234.005;4931
5769;PR;-531.490;-234.005;4943
5770;PR;-530.490;-234.005;4950
5771;PR;-529.490;-234.005;4952
5772;PR;-528.490;-234.005;4945
5773;PR;-527.490;-234.005;4946
5774;PR;-526.490;-234.005;4934
5775;PR;-525.490;-234.005;4930
5776;PR;-524.490;-234.005;4928
5777;PR;-523.490;-234.005;4913
5778;PR;-522.490;-234.005;4908
5779;PR;-521.490;-234.005;4913
5780;PR;-520.490;-234.005;4906
5781;PR;-519.490;-234.005;4890
5782;PR;-518.490;-234.005;4902
5783;PR;-517.490;-234.005;4917
5784;PR;-516.490;-234.005;4913
5785;PR;-515.490;-234.005;4896
5786;PR;-514.490;-234.005;4884
5787;PR;-513.490;-234.005;4862
5788;PR;-512.490;-234.005;4865
5789;PR;-511.490;-234.005;4880
5790;PR;-510.490;-234.005;4894
5791;PR;-509.490;-234.005;4905
5792;PR;-508.490;-234.005;4909
5793;PR;-507.490;-234.005;4908
5794;PR;-506.490;-234.005;4911
5795;PR;-505.490;-234.005;4911
5796;PR;-504.490;-234.005;4911
5797;PR;-503.490;-234.005;4904
5798;PR;-502.490;-234.005;4884
5799;PR;-501.490;-234.005;4896
5800;PR;-500.490;-234.005;4907
5801;PR;-499.490;-234.005;4908
5802;PR;-498.490;-234.005;4888
5803;PR;-497.490;-234.005;4857
5804;PR;-496.490;-234.005;4899
5805;PR;-495.490;-234.005;4889
5874;PR;-537.490;-233.005;4938
5875;PR;-536.490;-233.005;4956
5876;PR;-535.490;-233.005;4957
5877;PR;-534.490;-233.005;4946
5878;PR;-533.490;-233.005;4944
5879;PR;-532.490;-233.005;4938
5880;PR;-531.490;-233.005;4943
5881;PR;-530.490;-233.005;4957
5882;PR;-529.490;-233.005;4950
5883;PR;-528.490;-233.005;4947
5884;PR;-527.490;-233.005;4948
5885;PR;-526.490;-233.005;4944
5886;PR;-525.490;-233.005;4945
5887;PR;-524.490;-233.005;4940
5888;PR;-523.490;-233.005;4938
5889;PR;-522.490;-233.005;4943
5890;PR;-521.490;-233.005;4939
5891;PR;-520.490;-233.005;4922
5892;PR;-519.490;-233.005;4915
5893;PR;-518.490;-233.005;4931
5894;PR;-517.490;-233.005;4940
5895;PR;-516.490;-233.005;4937
5896;PR;-515.490;-233.005;4928
5897;PR;-514.490;-233.005;4914
5898;PR;-513.490;-233.005;4899
5899;PR;-512.490;-233.005;4891
5900;PR;-511.490;-233.005;4900
5901;PR;-510.490;-233.005;4910
5902;PR;-509.490;-233.005;4928
5903;PR;-508.490;-233.005;4939
5904;PR;-507.490;-233.005;4932
5905;PR;-506.490;-233.005;4940
5906;PR;-505.490;-233.005;4920
5907;PR;-504.490;-233.005;4923
5908;PR;-503.490;-233.005;4937
5909;PR;-502.490;-233.005;4930
5910;PR;-501.490;-233.005;4929
5911;PR;-500.490;-233.005;4931
5912;PR;-499.490;-233.005;4935
5913;PR;-498.490;-233.005;4921
5914;PR;-497.490;-233.005;4885
5915;PR;-496.490;-233.005;4883
5985;PR;-537.490;-232.005;4926
5986;PR;-536.490;-232.005;4948
5987;PR;-535.490;-232.005;4958
5988;PR;-534.490;-232.005;4944
5989;PR;-533.490;-232.005;4942
5990;PR;-532.490;-232.005;4941
5991;PR;-531.490;-232.005;4939
5992;PR;-530.490;-232.005;4944
5993;PR;-529.490;-232.005;4940
5994;PR;-528.490;-232.005;4936
5995;PR;-527.490;-232.005;4936
5996;PR;-526.490;-232.005;4949
5997;PR;-525.490;-232.005;4951
5998;PR;-524.490;-232.005;4951
5999;PR;-523.490;-232.005;4956
6000;PR;-522.490;-232.005;4955
6001;PR;-521.490;-232.005;4953
6002;PR;-520.490;-232.005;4942
6003;PR;-519.490;-232.005;4944
6004;PR;-518.490;-232.005;4966
6005;PR;-517.490;-232.005;4974
6006;PR;-516.490;-232.005;4958
6007;PR;-515.490;-232.005;4956
6008;PR;-514.490;-232.005;4951
6009;PR;-513.490;-232.005;4932
6010;PR;-512.490;-232.005;4924
6011;PR;-511.490;-232.005;4927
6012;PR;-510.490;-232.005;4926
6013;PR;-509.490;-232.005;4947
6014;PR;-508.490;-232.005;4956
6015;PR;-507.490;-232.005;4960
6016;PR;-506.490;-232.005;4962
6017;PR;-505.490;-232.005;4933
6018;PR;-504.490;-232.005;4929
6019;PR;-503.490;-232.005;4952
6020;PR;-502.490;-232.005;4948
6021;PR;-501.490;-232.005;4946
6022;PR;-500.490;-232.005;4948
6023;PR;-499.490;-232.005;4942
6024;PR;-498.490;-232.005;4945
6025;PR;-497.490;-232.005;4927
6026;PR;-496.490;-232.005;4889
6102;PR;-536.490;-231.005;4947
6103;PR;-535.490;-231.005;4948
6104;PR;-534.490;-231.005;4950
6105;PR;-533.490;-231.005;4954
6106;PR;-532.490;-231.005;4950
6107;PR;-531.490;-231.005;4940
6108;PR;-530.490;-231.005;4944
6109;PR;-529.490;-231.005;4951
6110;PR;-528.490;-231.005;4951
6111;PR;-527.490;-231.005;4948
6112;PR;-526.490;-231.005;4961
6113;PR;-525.490;-231.005;4970
6114;PR;-524.490;-231.005;4971
6115;PR;-523.490;-231.005;4977
6116;PR;-522.490;-231.005;4980
6117;PR;-521.490;-231.005;4983
6118;PR;-520.490;-231.005;4969
6119;PR;-519.490;-231.005;4991
6120;PR;-518.490;-231.005;4980
6121;PR;-517.490;-231.005;4985
6122;PR;-516.490;-231.005;4986
6123;PR;-515.490;-231.005;5000
6124;PR;-514.490;-231.005;4980
6125;PR;-513.490;-231.005;4955
6126;PR;-512.490;-231.005;4951
6127;PR;-511.490;-231.005;4956
6128;PR;-510.490;-231.005;4953
6129;PR;-509.490;-231.005;4966
6130;PR;-508.490;-231.005;4981
6131;PR;-507.490;-231.005;4991
6132;PR;-506.490;-231.005;4985
6133;PR;-505.490;-231.005;4961
6134;PR;-504.490;-231.005;4956
6135;PR;-503.490;-231.005;4966
6136;PR;-502.490;-231.005;4956
6137;PR;-501.490;-231.005;4949
6138;PR;-500.490;-231.005;4956
6139;PR;-499.490;-231.005;4953
6140;PR;-498.490;-231.005;4949
6141;PR;-497.490;-231.005;4919
6226;PR;-536.490;-230.005;4936
6227;PR;-535.490;-230.005;4964
6228;PR;-534.490;-230.005;4963
6229;PR;-533.490;-230.005;4969
6230;PR;-532.490;-230.005;4972
6231;PR;-531.490;-230.005;4961
6232;PR;-530.490;-230.005;4943
6233;PR;-529.490;-230.005;4968
6234;PR;-528.490;-230.005;4955
6235;PR;-527.490;-230.005;4948
6236;PR;-526.490;-230.005;4969
6237;PR;-525.490;-230.005;4978
6238;PR;-524.490;-230.005;4990
6239;PR;-523.490;-230.005;4999
6240;PR;-522.490;-230.005;4996
6241;PR;-521.490;-230.005;4988
6242;PR;-520.490;-230.005;4977
6243;PR;-519.490;-230.005;5001
6244;PR;-518.490;-230.005;5001
6245;PR;-517.490;-230.005;5013
6246;PR;-516.490;-230.005;5026
6247;PR;-515.490;-230.005;5016
6248;PR;-514.490;-230.005;5009
6249;PR;-513.490;-230.005;4983
6250;PR;-512.490;-230.005;4999
6251;PR;-511.490;-230.005;5004
6252;PR;-510.490;-230.005;4993
6253;PR;-509.490;-230.005;4991
6254;PR;-508.490;-230.005;4996
6255;PR;-507.490;-230.005;4993
6256;PR;-506.490;-230.005;4996
6257;PR;-505.490;-230.005;4984
6258;PR;-504.490;-230.005;4964
6259;PR;-503.490;-230.005;4958
6260;PR;-502.490;-230.005;4960
6261;PR;-501.490;-230.005;4961
6262;PR;-500.490;-230.005;4962
6263;PR;-499.490;-230.005;4947
6360;PR;-536.490;-229.005;4940
6361;PR;-535.490;-229.005;4982
6362;PR;-534.490;-229.005;4987
6363;PR;-533.490;-229.005;4993
6364;PR;-532.490;-229.005;5001
6365;PR;-531.490;-229.005;4994
6366;PR;-530.490;-229.005;4983
6367;PR;-529.490;-229.005;4983
6368;PR;-528.490;-229.005;4971
6369;PR;-527.490;-229.005;4973
6370;PR;-526.490;-229.005;5003
6371;PR;-525.490;-229.005;5002
6372;PR;-524.490;-229.005;5002
6373;PR;-523.490;-229.005;5015
6374;PR;-522.490;-229.005;5007
6375;PR;-521.490;-229.005;4999
6376;PR;-520.490;-229.005;4996
6377;PR;-519.490;-229.005;5014
6378;PR;-518.490;-229.005;5030
6379;PR;-517.490;-229.005;5035
6380;PR;-516.490;-229.005;5033
6381;PR;-515.490;-229.005;5029
6382;PR;-514.490;-229.005;5027
6383;PR;-513.490;-229.005;5014
6384;PR;-512.490;-229.005;5027
6385;PR;-511.490;-229.005;5049
6386;PR;-510.490;-229.005;5038
6387;PR;-509.490;-229.005;5012
6388;PR;-508.490;-229.005;5002
6389;PR;-507.490;-229.005;4988
6390;PR;-506.490;-229.005;4980
6391;PR;-505.490;-229.005;4975
6392;PR;-504.490;-229.005;4953
6393;PR;-503.490;-229.005;4944
6394;PR;-502.490;-229.005;4947
6395;PR;-501.490;-229.005;4944
6396;PR;-500.490;-229.005;4938
6397;PR;-499.490;-229.005;4924
6500;PR;-534.490;-228.005;4983
6501;PR;-533.490;-228.005;4999
6502;PR;-532.490;-228.005;4995
6503;PR;-531.490;-228.005;5009
6504;PR;-530.490;-228.005;5014
6505;PR;-529.490;-228.005;5013
6506;PR;-528.490;-228.005;5014
6507;PR;-527.490;-228.005;5009
6508;PR;-526.490;-228.005;5022
6509;PR;-525.490;-228.005;5021
6510;PR;-524.490;-228.005;5014
6511;PR;-523.490;-228.005;5040
6512;PR;-522.490;-228.005;5025
6513;PR;-521.490;-228.005;5019
6514;PR;-520.490;-228.005;5030
6515;PR;-519.490;-228.005;5041
6516;PR;-518.490;-228.005;5058
6517;PR;-517.490;-228.005;5062
6518;PR;-516.490;-228.005;5053
6519;PR;-515.490;-228.005;5048
6520;PR;-514.490;-228.005;5048
6521;PR;-513.490;-228.005;5033
6522;PR;-512.490;-228.005;5042
6523;PR;-511.490;-228.005;5047
6524;PR;-510.490;-228.005;5030
6525;PR;-509.490;-228.005;5006
6526;PR;-508.490;-228.005;4974
6642;PR;-532.490;-227.005;4997
6643;PR;-531.490;-227.005;5013
6644;PR;-530.490;-227.005;5036
6645;PR;-529.490;-227.005;5046
6646;PR;-528.490;-227.005;5041
6647;PR;-527.490;-227.005;5034
6648;PR;-526.490;-227.005;5044
6649;PR;-525.490;-227.005;5035
6650;PR;-524.490;-227.005;5020
6651;PR;-523.490;-227.005;5038
6652;PR;-522.490;-227.005;5032
6653;PR;-521.490;-227.005;5019
6654;PR;-520.490;-227.005;5037
6655;PR;-519.490;-227.005;5060
6656;PR;-518.490;-227.005;5057
6657;PR;-517.490;-227.005;5050
6658;PR;-516.490;-227.005;5042
6659;PR;-515.490;-227.005;5045
6660;PR;-514.490;-227.005;5045
6661;PR;-513.490;-227.005;5030
6662;PR;-512.490;-227.005;5021
6663;PR;-511.490;-227.005;5003
6783;PR;-531.490;-226.005;5016
6784;PR;-530.490;-226.005;5025
6785;PR;-529.490;-226.005;5055
6786;PR;-528.490;-226.005;5033
6787;PR;-527.490;-226.005;5021
6788;PR;-526.490;-226.005;5023
6789;PR;-525.490;-226.005;5012
6790;PR;-524.490;-226.005;5018
6791;PR;-523.490;-226.005;5012
6792;PR;-522.490;-226.005;5021
6793;PR;-521.490;-226.005;5010
6794;PR;-520.490;-226.005;5042
6795;PR;-519.490;-226.005;5046
6796;PR;-518.490;-226.005;5027
6797;PR;-517.490;-226.005;5026
6933;PR;-521.490;-225.005;5025
6934;PR;-520.490;-225.005;5022
6935;PR;-519.490;-225.005;5032
1675;SC;-500.490;-294.005;3981
1744;SC;-501.490;-293.005;4164
1745;SC;-500.490;-293.005;3984
1747;SC;-498.490;-293.005;4109
1748;SC;-497.490;-293.005;4232
1749;SC;-496.490;-293.005;4343
1815;SC;-501.490;-292.005;4229
1816;SC;-500.490;-292.005;4034
1817;SC;-499.490;-292.005;3939
1818;SC;-498.490;-292.005;4031
1819;SC;-497.490;-292.005;4167
1820;SC;-496.490;-292.005;4272
1821;SC;-495.490;-292.005;4363
1888;SC;-500.490;-291.005;4159
1889;SC;-499.490;-291.005;3902
1890;SC;-498.490;-291.005;3931
1891;SC;-497.490;-291.005;4098
1892;SC;-496.490;-291.005;4216
1893;SC;-495.490;-291.005;4283
1894;SC;-494.490;-291.005;4400
1960;SC;-499.490;-290.005;3967
1961;SC;-498.490;-290.005;3901
1962;SC;-497.490;-290.005;4092
1963;SC;-496.490;-290.005;4185
1964;SC;-495.490;-290.005;4241
1965;SC;-494.490;-290.005;4331
1966;SC;-493.490;-290.005;4412
2031;SC;-499.490;-289.005;3989
2032;SC;-498.490;-289.005;3896
2033;SC;-497.490;-289.005;4042
2034;SC;-496.490;-289.005;4148
2035;SC;-495.490;-289.005;4222
2036;SC;-494.490;-289.005;4286
2037;SC;-493.490;-289.005;4342
2038;SC;-492.490;-289.005;4407
2103;SC;-499.490;-288.005;4082
2104;SC;-498.490;-288.005;3923
2105;SC;-497.490;-288.005;3950
2106;SC;-496.490;-288.005;4047
2107;SC;-495.490;-288.005;4141
2108;SC;-494.490;-288.005;4219
2109;SC;-493.490;-288.005;4262
2110;SC;-492.490;-288.005;4312
2111;SC;-491.490;-288.005;4384
2174;SC;-499.490;-287.005;4316
2175;SC;-498.490;-287.005;4128
2176;SC;-497.490;-287.005;3963
2177;SC;-496.490;-287.005;3955
2178;SC;-495.490;-287.005;4005
2179;SC;-494.490;-287.005;4108
2180;SC;-493.490;-287.005;4183
2181;SC;-492.490;-287.005;4257
2182;SC;-491.490;-287.005;4303
2183;SC;-490.490;-287.005;4329
2184;SC;-489.490;-287.005;4393
2247;SC;-498.490;-286.005;4349
2248;SC;-497.490;-286.005;4220
2249;SC;-496.490;-286.005;4045
2250;SC;-495.490;-286.005;3945
2251;SC;-494.490;-286.005;4009
2252;SC;-493.490;-286.005;4111
2253;SC;-492.490;-286.005;4194
2254;SC;-491.490;-286.005;4228
2255;SC;-490.490;-286.005;4270
2256;SC;-489.490;-286.005;4351
2257;SC;-488.490;-286.005;4414
2258;SC;-487.490;-286.005;4493
2316;SC;-503.490;-285.005;4446
2317;SC;-502.490;-285.005;4455
2318;SC;-501.490;-285.005;4468
2319;SC;-500.490;-285.005;4468
2320;SC;-499.490;-285.005;4454
2321;SC;-498.490;-285.005;4441
2322;SC;-497.490;-285.005;4388
2323;SC;-496.490;-285.005;4267
2324;SC;-495.490;-285.005;4022
2325;SC;-494.490;-285.005;3959
2326;SC;-493.490;-285.005;4103
2327;SC;-492.490;-285.005;4185
2328;SC;-491.490;-285.005;4214
2329;SC;-490.490;-285.005;4241
2330;SC;-489.490;-285.005;4316
2331;SC;-488.490;-285.005;4364
2332;SC;-487.490;-285.005;4438
2386;SC;-506.490;-284.005;4421
2387;SC;-505.490;-284.005;4427
2388;SC;-504.490;-284.005;4438
2389;SC;-503.490;-284.005;4449
2390;SC;-502.490;-284.005;4460
2391;SC;-501.490;-284.005;4474
2392;SC;-500.490;-284.005;4469
2393;SC;-499.490;-284.005;4461
2394;SC;-498.490;-284.005;4443
2395;SC;-497.490;-284.005;4407
2396;SC;-496.490;-284.005;4345
2397;SC;-495.490;-284.005;4133
2398;SC;-494.490;-284.005;3960
2399;SC;-493.490;-284.005;4101
2400;SC;-492.490;-284.005;4168
2401;SC;-491.490;-284.005;4221
2402;SC;-490.490;-284.005;4245
2403;SC;-489.490;-284.005;4281
2404;SC;-488.490;-284.005;4293
2405;SC;-487.490;-284.005;4359
2456;SC;-507.490;-283.005;4410
2457;SC;-506.490;-283.005;4416
2458;SC;-505.490;-283.005;4440
2459;SC;-504.490;-283.005;4459
2460;SC;-503.490;-283.005;4460
2461;SC;-502.490;-283.005;4465
2462;SC;-501.490;-283.005;4477
2463;SC;-500.490;-283.005;4470
2464;SC;-499.490;-283.005;4459
2465;SC;-498.490;-283.005;4431
2466;SC;-497.490;-283.005;4392
2467;SC;-496.490;-283.005;4354
2468;SC;-495.490;-283.005;4186
2469;SC;-494.490;-283.005;3953
2470;SC;-493.490;-283.005;4044
2471;SC;-492.490;-283.005;4147
2472;SC;-491.490;-283.005;4217
2473;SC;-490.490;-283.005;4249
2474;SC;-489.490;-283.005;4253
2475;SC;-488.490;-283.005;4231
2476;SC;-487.490;-283.005;4268
2477;SC;-486.490;-283.005;4405
2528;SC;-507.490;-282.005;4397
2529;SC;-506.490;-282.005;4421
2530;SC;-505.490;-282.005;4427
2531;SC;-504.490;-282.005;4438
2532;SC;-503.490;-282.005;4457
2533;SC;-502.490;-282.005;4452
2534;SC;-501.490;-282.005;4475
2535;SC;-500.490;-282.005;4463
2536;SC;-499.490;-282.005;4454
2537;SC;-498.490;-282.005;4430
2538;SC;-497.490;-282.005;4413
2539;SC;-496.490;-282.005;4338
2540;SC;-495.490;-282.005;4198
2541;SC;-494.490;-282.005;3954
2542;SC;-493.490;-282.005;3976
2543;SC;-492.490;-282.005;4103
2544;SC;-491.490;-282.005;4211
2545;SC;-490.490;-282.005;4248
2546;SC;-489.490;-282.005;4269
2547;SC;-488.490;-282.005;4159
2548;SC;-487.490;-282.005;4172
2549;SC;-486.490;-282.005;4310
2597;SC;-509.490;-281.005;4424
2598;SC;-508.490;-281.005;4403
2599;SC;-507.490;-281.005;4391
2600;SC;-506.490;-281.005;4405
2601;SC;-505.490;-281.005;4386
2602;SC;-504.490;-281.005;4381
2603;SC;-503.490;-281.005;4385
2604;SC;-502.490;-281.005;4406
2605;SC;-501.490;-281.005;4433
2606;SC;-500.490;-281.005;4452
2607;SC;-499.490;-281.005;4446
2608;SC;-498.490;-281.005;4425
2609;SC;-497.490;-281.005;4347
2610;SC;-496.490;-281.005;4255
2611;SC;-495.490;-281.005;4194
2612;SC;-494.490;-281.005;4094
2613;SC;-493.490;-281.005;3979
2614;SC;-492.490;-281.005;4025
2615;SC;-491.490;-281.005;4172
2616;SC;-490.490;-281.005;4212
2617;SC;-489.490;-281.005;4206
2618;SC;-488.490;-281.005;4109
2619;SC;-487.490;-281.005;4079
2620;SC;-486.490;-281.005;4220
2664;SC;-510.490;-280.005;4477
2665;SC;-509.490;-280.005;4442
2666;SC;-508.490;-280.005;4411
2667;SC;-507.490;-280.005;4385
2668;SC;-506.490;-280.005;4376
2669;SC;-505.490;-280.005;4351
2670;SC;-504.490;-280.005;4315
2671;SC;-503.490;-280.005;4288
2672;SC;-502.490;-280.005;4337
2673;SC;-501.490;-280.005;4378
2674;SC;-500.490;-280.005;4389
2675;SC;-499.490;-280.005;4381
2676;SC;-498.490;-280.005;4332
2677;SC;-497.490;-280.005;4198
2678;SC;-496.490;-280.005;4225
2679;SC;-495.490;-280.005;4229
2680;SC;-494.490;-280.005;4160
2681;SC;-493.490;-280.005;4024
2682;SC;-492.490;-280.005;3976
2683;SC;-491.490;-280.005;4126
2684;SC;-490.490;-280.005;4147
2685;SC;-489.490;-280.005;4121
2686;SC;-488.490;-280.005;4058
2687;SC;-487.490;-280.005;3975
2688;SC;-486.490;-280.005;4139
2689;SC;-485.490;-280.005;4341
2733;SC;-510.490;-279.005;4475
2734;SC;-509.490;-279.005;4456
2735;SC;-508.490;-279.005;4418
2736;SC;-507.490;-279.005;4365
2737;SC;-506.490;-279.005;4341
2738;SC;-505.490;-279.005;4305
2739;SC;-504.490;-279.005;4262
2740;SC;-503.490;-279.005;4257
2741;SC;-502.490;-279.005;4272
2742;SC;-501.490;-279.005;4288
2743;SC;-500.490;-279.005;4283
2744;SC;-499.490;-279.005;4228
2745;SC;-498.490;-279.005;4171
2746;SC;-497.490;-279.005;4182
2747;SC;-496.490;-279.005;4178
2748;SC;-495.490;-279.005;4176
2749;SC;-494.490;-279.005;4180
2750;SC;-493.490;-279.005;4123
2751;SC;-492.490;-279.005;4012
2752;SC;-491.490;-279.005;4082
2753;SC;-490.490;-279.005;4055
2754;SC;-489.490;-279.005;4024
2755;SC;-488.490;-279.005;3987
2756;SC;-487.490;-279.005;3921
2757;SC;-486.490;-279.005;4027
2758;SC;-485.490;-279.005;4262
2798;SC;-512.490;-278.005;4530
2799;SC;-511.490;-278.005;4503
2800;SC;-510.490;-278.005;4479
2801;SC;-509.490;-278.005;4442
2802;SC;-508.490;-278.005;4393
2803;SC;-507.490;-278.005;4350
2804;SC;-506.490;-278.005;4335
2805;SC;-505.490;-278.005;4301
2806;SC;-504.490;-278.005;4262
2807;SC;-503.490;-278.005;4227
2808;SC;-502.490;-278.005;4230
2809;SC;-501.490;-278.005;4210
2810;SC;-500.490;-278.005;4190
2811;SC;-499.490;-278.005;4171
2812;SC;-498.490;-278.005;4154
2813;SC;-497.490;-278.005;4174
2814;SC;-496.490;-278.005;4181
2815;SC;-495.490;-278.005;4164
2816;SC;-494.490;-278.005;4175
2817;SC;-493.490;-278.005;4177
2818;SC;-492.490;-278.005;4120
2819;SC;-491.490;-278.005;4041
2820;SC;-490.490;-278.005;4003
2821;SC;-489.490;-278.005;4031
2822;SC;-488.490;-278.005;3997
2823;SC;-487.490;-278.005;3968
2824;SC;-486.490;-278.005;4019
2825;SC;-485.490;-278.005;4235
2826;SC;-484.490;-278.005;4348
2862;SC;-514.490;-277.005;4559
2863;SC;-513.490;-277.005;4538
2864;SC;-512.490;-277.005;4530
2865;SC;-511.490;-277.005;4506
2866;SC;-510.490;-277.005;4460
2867;SC;-509.490;-277.005;4416
2868;SC;-508.490;-277.005;4397
2869;SC;-507.490;-277.005;4364
2870;SC;-506.490;-277.005;4332
2871;SC;-505.490;-277.005;4299
2872;SC;-504.490;-277.005;4243
2873;SC;-503.490;-277.005;4195
2874;SC;-502.490;-277.005;4188
2875;SC;-501.490;-277.005;4146
2876;SC;-500.490;-277.005;4143
2877;SC;-499.490;-277.005;4149
2878;SC;-498.490;-277.005;4136
2879;SC;-497.490;-277.005;4144
2880;SC;-496.490;-277.005;4142
2881;SC;-495.490;-277.005;4141
2882;SC;-494.490;-277.005;4199
2883;SC;-493.490;-277.005;4193
2884;SC;-492.490;-277.005;4095
2885;SC;-491.490;-277.005;4010
2886;SC;-490.490;-277.005;4007
2887;SC;-489.490;-277.005;4025
2888;SC;-488.490;-277.005;4020
2889;SC;-487.490;-277.005;4093
2890;SC;-486.490;-277.005;4150
2891;SC;-485.490;-277.005;4249
2892;SC;-484.490;-277.005;4296
2927;SC;-515.490;-276.005;4575
2928;SC;-514.490;-276.005;4548
2929;SC;-513.490;-276.005;4527
2930;SC;-512.490;-276.005;4498
2931;SC;-511.490;-276.005;4474
2932;SC;-510.490;-276.005;4437
2933;SC;-509.490;-276.005;4382
2934;SC;-508.490;-276.005;4386
2935;SC;-507.490;-276.005;4381
2936;SC;-506.490;-276.005;4349
2937;SC;-505.490;-276.005;4291
2938;SC;-504.490;-276.005;4244
2939;SC;-503.490;-276.005;4212
2940;SC;-502.490;-276.005;4157
2941;SC;-501.490;-276.005;4118
2942;SC;-500.490;-276.005;4110
2943;SC;-499.490;-276.005;4100
2944;SC;-498.490;-276.005;4082
2945;SC;-497.490;-276.005;4084
2946;SC;-496.490;-276.005;4123
2947;SC;-495.490;-276.005;4176
2948;SC;-494.490;-276.005;4158
2949;SC;-493.490;-276.005;4085
2950;SC;-492.490;-276.005;4031
2951;SC;-491.490;-276.005;4016
2952;SC;-490.490;-276.005;4017
2953;SC;-489.490;-276.005;4016
2954;SC;-488.490;-276.005;3981
2955;SC;-487.490;-276.005;4060
2956;SC;-486.490;-276.005;4156
2957;SC;-485.490;-276.005;4251
2958;SC;-484.490;-276.005;4271
